"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
20.347906,20.448615,-40.077821,-1.707485,42.604715,-7.24651,2.824445,-25.676356,-16.914626,-8.455024,32.130922,34.648661,1.414511,34.648661,-31.920348,2.824445,-20.540169,8.967727,-13.188373,16.118105,21.55642,21.052872,3.025864,9.269856,9.974823,-13.188373,5.040055,-53.47219,11.485466,28.606088,-19.230945,-3.520256,-0.398261,-3.117418,-6.340124,2.522316,12.69398,-12.584115,17.528038,11.989013
23.067063,20.952163,-29.3019,0.004578,40.791943,-8.253605,7.457084,-30.006867,-24.165713,-6.944381,30.116731,32.63447,0.608835,37.468528,-32.121767,2.623026,-19.029526,8.766308,-16.914626,19.542229,20.750744,25.181964,6.852827,11.586175,3.327993,-14.396887,1.313802,-14.699016,10.679789,25.484092,-14.094759,-4.527352,-3.318837,-6.642252,-2.513161,-0.801099,16.319524,-16.713207,14.90959,9.672694
17.1252,16.823072,-22.252232,-5.232319,39.784848,-9.2607,6.349279,-29.402609,-30.611124,-1.103227,37.669947,26.793316,0.004578,38.475624,-35.042344,-1.203937,-18.425269,5.241474,-14.396887,18.434424,21.254292,28.807507,8.061341,14.808881,0.306706,-15.303273,1.918059,-5.635157,7.960632,18.736553,-10.368505,-6.541543,-0.49897,-10.066377,-1.304646,-1.808194,6.449988,-20.540169,11.485466,8.464179
15.312428,13.096818,-18.525979,-11.375601,39.986267,-6.138705,9.068437,-31.215381,-22.856489,0.810254,35.152209,18.333715,-1.908904,36.058595,-38.768597,0.508125,-20.640879,-1.707485,-8.253605,14.103914,19.844358,27.800412,2.522316,10.780499,0.306706,-20.238041,-1.405356,-14.699016,3.126574,21.858549,-9.562829,-4.628061,-3.620966,-11.073472,-1.002518,0.306706,9.773403,-20.741589,9.370565,3.227283
13.701076,14.103914,-17.216754,-19.331655,44.921034,-5.836576,10.276951,-32.323186,-28.194095,-1.908904,41.094072,16.722362,0.407416,34.95079,-40.27924,-3.721676,-18.22385,-10.066377,-17.821012,10.981918,15.111009,28.30396,-1.304646,9.169146,-1.908904,-23.762875,1.918059,-10.972763,5.140764,29.512474,-6.742962,-4.628061,0.709544,-13.591211,1.313802,-2.613871,9.672694,-17.821012,11.183337,2.925154
12.79469,17.528038,-13.994049,-28.798352,44.618906,-7.951476,14.305333,-31.819638,-36.955825,-0.398261,38.173495,12.492561,-2.513161,33.540856,-43.300526,-2.613871,-16.813916,-23.158618,-16.612497,5.543603,14.506752,23.77203,-0.801099,1.414511,-1.002518,-23.863584,3.025864,-19.230945,8.564889,30.922408,-7.850767,-4.728771,2.623026,-17.015335,-5.836576,-7.850767,4.435798,-22.352941,9.571984,5.342183
9.974823,21.052872,-13.79263,-33.833829,43.511101,-10.267796,13.298238,-34.840925,-41.588464,1.011673,34.95079,15.513847,-8.555734,33.339437,-45.113298,0.407416,-17.418174,-35.84802,-8.857862,1.71664,13.499657,24.879835,2.623026,1.213092,-1.002518,-22.957199,4.032959,3.327993,10.981918,27.397574,-7.548638,-1.506066,1.313802,-22.65507,-10.167086,-8.555734,0.205997,-29.100481,10.47837,11.989013
9.974823,22.865644,-14.195468,-38.869307,40.691234,-16.00824,13.096818,-31.819638,-50.551614,0.508125,40.389105,8.162051,-11.274891,34.145113,-49.14168,-1.506066,-16.612497,-47.328908,-6.440833,-1.707485,12.996109,18.736553,3.126574,-1.203937,-0.801099,-28.496223,4.838636,-14.497597,9.773403,22.966354,-2.110323,-6.138705,1.414511,-23.561456,-8.354315,-9.36141,-2.412451,-30.510414,5.442893,13.902495
9.471275,23.671321,-14.094759,-34.639506,39.2813,-12.181277,17.628748,-26.884871,-48.940261,7.054246,36.260014,7.960632,-12.986954,33.842985,-50.450904,1.213092,-14.195468,-44.911879,-0.49897,-3.822385,15.614557,18.434424,0.306706,-5.534447,-6.138705,-28.999771,5.241474,-21.144427,8.564889,16.218814,1.817349,-6.138705,0.608835,-22.352941,-8.455024,-7.649348,0.205997,-26.683452,0.105287,11.586175
9.672694,22.966354,-13.289082,-32.625315,38.576333,-15.403983,18.434424,-24.467842,-46.120394,4.032959,36.461433,7.658503,-10.368505,33.742275,-48.638132,0.810254,-12.785535,-40.883497,-1.606775,-8.958572,13.398947,22.865644,-4.023804,-8.958572,-12.281987,-28.999771,3.730831,-20.036622,11.384756,14.305333,4.637217,-9.059281,-2.412451,-22.453651,-8.757153,-2.311742,-9.764248,-22.957199,1.313802,10.377661
9.370565,21.65713,-10.670634,-26.98558,37.267109,-17.921721,14.90959,-22.755779,-57.90341,3.428702,33.842985,9.874113,-7.1458,32.130922,-49.040971,1.61593,-17.821012,-41.588464,-10.368505,-13.289082,17.528038,21.959258,-6.340124,-5.433738,-10.469215,-32.121767,-2.412451,-40.682078,6.14786,13.801785,1.213092,-7.347219,-0.196841,-19.835203,-9.562829,2.018769,-11.979858,-33.330282,-0.901808,11.284047
5.442893,17.830167,-14.598306,-20.640879,34.447242,-13.994049,7.154955,-27.791257,-43.401236,-6.037995,34.74937,12.089723,-8.656443,28.20325,-46.422522,2.723735,-19.533074,-37.962921,-6.742962,-15.303273,19.44152,24.678416,-5.937285,-4.527352,-1.908904,-33.128863,-0.59968,-17.216754,8.061341,19.743648,0.608835,-0.398261,0.810254,-20.640879,-8.857862,1.112383,-5.836576,-32.423896,2.018769,13.499657
9.571984,13.801785,-10.670634,-15.605402,29.512474,-15.403983,4.335088,-30.510414,-51.760128,1.313802,35.353628,12.391852,-6.642252,24.577706,-46.523232,-0.297551,-14.799725,-33.531701,2.623026,-16.310369,14.204623,35.555047,-6.843671,-1.002518,3.529412,-36.250858,-2.211032,-36.351568,15.715267,25.98764,1.61593,2.623026,3.227283,-16.411078,-4.023804,1.817349,4.032959,-19.331655,6.953536,12.291142
9.471275,11.485466,-9.965667,-13.289082,28.807507,-14.497597,11.384756,-30.812543,-58.709087,4.737926,28.706798,12.996109,-7.04509,23.369192,-44.81117,0.004578,-10.872053,-16.813916,4.838636,-15.90753,18.837262,38.072785,-3.923095,4.637217,6.248569,-41.789883,-0.59968,-39.775692,18.434424,25.685511,-0.59968,-1.707485,0.306706,-12.684825,1.011673,0.004578,3.025864,-8.555734,5.241474,15.413138
12.291142,9.269856,-4.124514,-15.001144,28.30396,-16.108949,11.485466,-27.186999,-58.910506,7.054246,27.800412,13.600366,-7.649348,21.355001,-41.185626,5.140764,-11.979858,-4.527352,9.672694,-11.274891,15.211719,37.468528,-1.103227,4.637217,5.442893,-45.516136,-2.513161,-30.611124,18.031586,22.160677,-1.002518,-5.0309,-4.325933,-10.368505,2.623026,-0.096132,-2.71458,-11.979858,4.637217,8.967727
13.298238,10.276951,0.508125,-10.167086,30.217441,-17.821012,16.923781,-25.877775,-59.313344,3.327993,26.08835,16.621652,-5.534447,17.930877,-43.501946,4.737926,-14.799725,-0.196841,1.112383,-8.857862,17.427329,30.318151,-3.117418,12.79469,0.910964,-52.465095,-5.0309,-25.877775,17.1252,20.146487,-2.311742,-13.994049,-2.110323,-13.994049,6.852827,-2.915999,-4.023804,-21.345846,3.630121,7.759213
15.815976,9.874113,2.119478,-8.354315,33.037308,-14.900435,22.160677,-24.467842,-46.321813,-6.138705,27.498283,14.607462,-2.71458,15.715267,-42.192722,3.730831,-15.303273,3.730831,-7.24651,-2.513161,11.787594,19.743648,-2.311742,16.520943,0.508125,-54.680705,-1.506066,1.112383,19.038682,13.600366,-2.110323,-22.151522,3.83154,-18.324559,16.722362,-9.36141,-1.203937,-33.430991,0.508125,3.630121
12.190433,10.176242,3.93225,-3.419547,33.440146,-12.785535,23.167773,-18.425269,-47.429618,-1.304646,30.620279,15.0103,2.925154,14.103914,-43.501946,-1.707485,-10.670634,5.543603,-7.347219,1.817349,7.859922,18.837262,0.709544,20.247196,4.335088,-58.709087,3.83154,2.522316,17.427329,10.57908,-0.700389,-22.252232,12.391852,-18.022431,17.628748,-11.47631,-4.628061,-25.877775,2.824445,2.320897
9.169146,8.665598,6.651408,-5.735866,29.311055,-14.396887,23.973449,-17.518883,-55.486381,-1.707485,34.346532,16.823072,8.26276,13.197528,-44.609751,-0.49897,-11.47631,7.356374,8.36347,2.925154,13.197528,5.241474,2.522316,18.333715,8.36347,-68.679332,9.874113,-18.324559,19.44152,14.708171,-1.103227,-22.050813,10.780499,-22.151522,14.708171,-9.46212,-2.211032,-14.598306,5.543603,8.061341
4.838636,4.737926,8.867018,-13.994049,28.102541,-16.00824,26.591897,-16.813916,-55.78851,1.414511,33.440146,17.729457,13.801785,6.349279,-45.012589,0.508125,-14.497597,6.449988,9.672694,1.71664,16.218814,17.22591,2.522316,12.492561,10.47837,-75.426871,10.377661,-17.921721,15.916686,11.384756,-1.405356,-18.12314,9.974823,-20.842298,10.881208,-4.325933,0.004578,-16.00824,5.442893,5.543603
2.522316,-2.311742,6.04715,-19.230945,22.865644,-20.238041,27.901121,-19.432364,-54.882124,3.93225,31.929503,18.736553,20.347906,-0.297551,-43.804074,0.105287,-15.001144,7.557793,18.233005,0.810254,13.701076,20.247196,1.61593,7.859922,6.14786,-79.958801,10.176242,-30.208286,20.347906,17.1252,0.306706,-22.050813,10.981918,-23.360037,10.176242,-1.808194,-1.002518,-10.469215,6.04715,4.838636
1.515221,-5.937285,6.953536,-32.121767,22.664225,-21.144427,31.123827,-19.935912,-54.982834,5.946441,27.598993,17.930877,26.894026,-13.89334,-43.703365,-0.49897,-14.094759,9.571984,19.240101,3.630121,8.26276,24.980545,3.93225,5.241474,5.946441,-80.563058,2.119478,-55.587091,16.621652,18.635843,-2.613871,-24.669261,12.895399,-22.050813,9.068437,-0.096132,-1.304646,-11.57702,5.543603,2.824445
2.522316,-8.354315,-0.59968,-40.883497,28.404669,-22.252232,29.613184,-18.525979,-43.501946,0.407416,25.685511,15.614557,31.627375,-25.978485,-41.185626,-1.405356,-10.267796,14.708171,12.69398,2.723735,4.536507,26.189059,4.838636,4.435798,5.140764,-75.62829,3.227283,-51.961547,4.335088,15.513847,-5.433738,-23.057908,16.823072,-17.921721,7.255665,4.435798,-10.368505,-14.396887,8.162051,-0.59968
3.529412,-9.2607,1.112383,-38.466468,29.613184,-18.12314,23.973449,-19.734493,-37.560082,4.133669,31.123827,18.736553,35.957885,-36.150149,-36.452277,2.018769,-8.757153,14.708171,26.491188,3.428702,3.327993,21.65713,3.529412,-4.426642,2.421607,-77.541772,4.234379,-36.452277,8.162051,25.685511,-6.541543,-13.591211,15.715267,-17.921721,6.248569,5.040055,-8.857862,-18.626688,10.780499,-1.203937
3.730831,-5.836576,-1.606775,-29.805448,27.901121,-12.886244,22.764935,-16.00824,-49.947356,11.686885,34.145113,19.844358,37.972076,-43.099107,-31.718929,1.515221,-6.239414,11.485466,25.886931,-0.801099,7.859922,34.447242,2.320897,-12.281987,1.213092,-70.894942,6.04715,-17.418174,15.715267,13.801785,-8.857862,-10.167086,16.017395,-17.418174,9.874113,2.421607,-3.822385,-23.561456,11.686885,1.011673
5.543603,-6.037995,-3.620966,-23.561456,24.376287,-15.504692,19.44152,-14.396887,-47.127489,22.462806,35.655756,25.383383,41.094072,-34.337377,-24.266423,0.508125,-3.822385,9.169146,26.289769,-4.023804,2.320897,24.476997,3.126574,-25.072099,0.407416,-63.744564,9.370565,-1.304646,7.759213,4.939345,-9.159991,-12.080568,19.240101,-14.497597,16.118105,0.004578,-2.211032,-16.612497,6.953536,0.709544
3.83154,-4.728771,2.723735,-18.626688,21.959258,-13.289082,19.743648,-12.986954,-48.537423,22.664225,37.770657,28.30396,44.518196,-33.73312,-18.324559,-4.628061,-7.04509,10.377661,17.930877,-2.009613,4.637217,24.980545,7.457084,-35.84802,6.248569,-59.414054,8.162051,2.522316,7.960632,10.679789,-7.347219,-12.382696,18.031586,-13.087663,12.996109,-4.325933,1.515221,-5.433738,4.435798,2.925154
7.859922,-9.059281,7.154955,-14.296178,25.081254,-11.879149,18.132296,-18.525979,-34.941634,11.183337,39.18059,30.217441,49.150835,-31.215381,-9.965667,-2.110323,-6.037995,8.766308,8.967727,-2.009613,2.925154,20.750744,6.550698,-39.876402,10.176242,-47.02678,10.981918,7.457084,10.981918,13.801785,-8.052186,-13.89334,13.801785,-9.562829,13.801785,-4.93019,-0.096132,-5.836576,4.234379,1.112383
9.974823,-11.274891,10.679789,4.335088,26.591897,-16.511788,17.22591,-20.137331,-25.575647,9.169146,40.389105,29.210346,50.762188,-20.540169,-5.333028,-0.59968,-7.447929,9.974823,2.925154,4.032959,1.213092,17.830167,7.859922,-44.106203,11.888304,-44.307622,8.867018,-4.527352,11.485466,15.413138,-5.0309,-15.806821,12.593271,-4.426642,15.815976,-11.073472,-4.124514,-13.591211,4.838636,-1.203937
13.499657,-16.108949,12.996109,21.355001,21.55642,-11.073472,10.57908,-15.001144,-36.150149,13.701076,52.071412,28.001831,54.287022,-4.628061,-1.606775,1.918059,-5.735866,7.356374,10.176242,7.658503,-1.103227,18.031586,5.543603,-50.450904,12.79469,-39.574273,11.888304,-19.029526,25.786221,21.858549,-4.628061,-15.806821,11.787594,-3.721676,22.261387,-17.921721,-0.49897,-11.274891,6.852827,3.126574
13.499657,-20.33875,20.247196,23.570611,20.851453,-10.569925,11.787594,-10.569925,-29.20119,19.844358,60.228885,24.174868,53.279927,10.176242,0.407416,3.126574,-3.923095,5.543603,16.017395,10.881208,-5.735866,17.1252,2.824445,-56.795605,10.276951,-38.16434,13.096818,-27.287709,20.851453,23.469902,-5.433738,-16.310369,15.312428,-2.211032,25.081254,-20.036622,-3.218128,-1.808194,9.773403,4.637217
18.031586,-21.748684,22.764935,26.08835,14.305333,-8.857862,16.017395,-4.93019,-33.934539,21.757839,72.51545,21.052872,50.25864,14.90959,4.032959,1.61593,-6.843671,7.054246,16.319524,14.204623,-9.562829,21.052872,1.817349,-62.838178,10.176242,-40.37995,16.923781,-18.324559,19.945067,28.908217,-12.382696,-18.525979,21.254292,-5.937285,23.067063,-23.259327,1.817349,1.515221,11.888304,4.133669
18.937972,-28.395514,24.376287,26.390478,9.672694,-6.037995,21.959258,-0.297551,-26.98558,21.455711,74.932479,15.513847,45.82742,17.729457,4.838636,1.011673,-4.124514,3.93225,19.844358,11.888304,-7.750057,22.563516,-2.613871,-59.414054,9.874113,-45.012589,18.837262,-32.121767,20.549325,30.620279,-18.324559,-20.943008,15.111009,-6.440833,20.146487,-26.079194,-0.801099,2.925154,11.888304,3.428702
20.851453,-35.243763,26.994736,28.404669,6.550698,-12.181277,32.130922,4.939345,-24.971389,20.146487,60.430304,12.190433,39.482719,23.167773,3.126574,3.327993,-5.232319,2.220188,6.651408,11.686885,-4.325933,17.427329,1.213092,-52.263676,9.169146,-42.092012,21.153582,-48.033875,17.22591,17.729457,-13.087663,-23.964294,17.024491,-10.469215,14.90959,-29.604028,-1.506066,5.543603,10.377661,2.623026
18.535134,-41.487755,31.224536,26.08835,2.320897,-7.1458,37.569238,7.154955,-23.057908,23.570611,49.553674,12.190433,37.1664,28.404669,0.205997,3.327993,-3.721676,-1.808194,4.838636,7.154955,-8.253605,12.895399,3.327993,-48.738842,3.730831,-43.804074,19.038682,-35.243763,18.333715,19.34081,-12.483406,-23.259327,18.031586,-17.317464,16.118105,-29.100481,2.119478,-4.82948,8.766308,-1.304646
16.118105,-41.789883,38.173495,24.879835,0.910964,-5.836576,44.014649,9.068437,-26.582742,18.434424,43.007553,5.543603,28.001831,30.41886,0.709544,3.630121,-4.93019,-2.211032,21.355001,6.852827,-4.023804,13.298238,-1.707485,-42.59556,2.119478,-43.300526,17.930877,-5.735866,21.55642,25.584802,-6.340124,-24.467842,19.139391,-23.863584,11.082628,-25.877775,1.011673,-3.923095,11.586175,-4.023804
16.923781,-36.653697,40.590524,27.800412,-1.103227,1.313802,46.733806,8.967727,-37.056535,24.074159,48.647288,5.342183,18.535134,32.936599,4.032959,6.449988,-4.82948,-3.620966,29.109636,6.852827,-9.764248,18.434424,-2.311742,-42.796979,-2.412451,-41.789883,16.923781,15.614557,17.528038,23.469902,-15.504692,-27.489128,22.764935,-27.589838,7.457084,-23.057908,3.529412,-5.0309,9.370565,-6.843671
14.204623,-30.711833,38.374914,28.606088,-2.81529,2.723735,51.165026,2.421607,-29.805448,28.102541,50.057221,11.082628,7.658503,38.576333,4.234379,6.651408,-2.311742,-2.311742,41.295491,4.536507,-11.57702,13.499657,-2.311742,-40.37995,0.508125,-45.214008,16.118105,2.723735,17.528038,23.671321,-16.511788,-30.409705,18.535134,-24.971389,-1.707485,-17.720302,1.414511,-1.203937,7.960632,-6.642252
11.384756,-27.08629,39.38201,31.627375,-2.81529,8.665598,57.409018,-12.584115,-19.130236,26.491188,48.647288,15.815976,0.105287,40.691234,8.464179,8.464179,-0.901808,-1.707485,30.720989,1.918059,-13.087663,4.737926,1.515221,-40.27924,1.011673,-40.178531,19.743648,2.623026,19.642939,30.51957,-8.052186,-31.51751,18.333715,-22.151522,-6.340124,-13.389792,-0.49897,11.485466,6.953536,-0.398261
7.759213,-21.849394,38.475624,27.397574,-3.822385,14.506752,60.631723,-25.273518,-17.317464,23.067063,49.553674,23.167773,-9.059281,38.374914,10.881208,8.464179,-1.405356,1.112383,24.074159,-5.937285,-17.720302,5.241474,4.536507,-35.445182,-8.757153,-41.689174,20.448615,8.766308,17.024491,24.779126,-5.232319,-26.683452,18.635843,-19.230945,-7.548638,-5.0309,-12.684825,8.061341,8.766308,-2.211032
11.989013,-16.713207,36.461433,32.73518,-3.218128,13.096818,61.4374,-30.107576,-29.604028,8.162051,45.122454,23.067063,-18.626688,37.569238,14.90959,11.183337,-4.628061,4.133669,30.41886,-11.879149,-16.914626,3.126574,2.522316,-39.775692,-13.289082,-42.092012,25.98764,11.989013,14.708171,27.901121,-2.311742,-29.100481,18.333715,-14.900435,-6.138705,-1.808194,-11.174182,3.025864,10.881208,-2.211032
10.377661,-15.90753,43.309682,31.224536,1.011673,19.642939,62.545205,-26.482033,-42.696269,6.852827,47.841611,20.750744,-28.093385,37.267109,14.808881,12.391852,-6.642252,5.342183,39.482719,-20.741589,-16.310369,9.874113,-1.606775,-42.49485,-19.029526,-42.59556,34.145113,-1.203937,8.061341,12.895399,-7.850767,-25.978485,18.635843,-11.174182,-5.433738,4.234379,-7.1458,-0.801099,8.36347,-2.915999
9.974823,-19.533074,41.295491,25.181964,2.824445,23.369192,62.847333,-27.287709,-34.941634,10.276951,45.626001,27.296864,-38.466468,34.447242,11.989013,14.506752,-4.023804,3.630121,42.302586,-26.179904,-17.216754,0.608835,1.213092,-45.717556,-19.230945,-38.365759,36.360723,-4.728771,8.564889,12.79469,-7.447929,-25.575647,18.736553,-4.527352,-11.375601,9.370565,-5.635157,-0.297551,5.644312,-1.606775
2.320897,-26.079194,34.74937,28.706798,2.824445,24.980545,65.667201,-31.013962,-25.273518,14.406042,40.590524,25.98764,-48.638132,30.922408,7.255665,12.492561,-4.728771,5.845731,40.187686,-25.474937,-19.734493,0.910964,1.112383,-56.896315,-18.828107,-41.487755,34.74937,-21.446555,8.36347,22.362097,-3.117418,-29.704738,16.923781,1.112383,-10.569925,9.370565,-6.944381,-7.548638,1.112383,3.025864
-2.412451,-31.51751,32.433051,30.41886,-3.419547,29.814603,56.099794,-24.065003,-18.525979,6.04715,48.445869,28.505379,-58.608377,25.98764,6.449988,10.679789,-3.620966,6.852827,31.627375,-24.165713,-20.33875,6.449988,2.320897,-49.544518,-22.65507,-37.862211,36.562142,-2.81529,7.859922,19.844358,4.234379,-25.273518,17.930877,5.845731,-15.90753,4.435798,-12.281987,-2.613871,0.508125,5.241474
-4.225223,-37.157244,29.411765,38.072785,-3.218128,35.454337,49.553674,-13.994049,-15.605402,-1.002518,42.705425,25.98764,-65.355917,20.750744,8.665598,9.773403,-5.937285,4.032959,33.742275,-22.957199,-21.547265,7.960632,6.248569,-51.961547,-19.029526,-39.171435,39.18059,-29.704738,6.349279,25.081254,3.126574,-25.072099,16.823072,10.679789,-14.900435,-3.016709,-9.059281,-3.117418,0.407416,6.04715
-7.750057,-40.581369,29.109636,40.489815,-2.71458,41.094072,51.366445,-1.203937,-20.33875,-2.915999,43.913939,23.369192,-69.283589,15.815976,6.449988,9.874113,-22.050813,8.867018,54.68986,-19.130236,-17.216754,28.908217,2.723735,-48.638132,-17.116045,-41.689174,43.007553,-30.107576,0.910964,26.591897,0.508125,-21.144427,20.347906,16.017395,-12.584115,-4.82948,-2.71458,-7.850767,-2.81529,5.241474
-10.569925,-50.450904,26.793316,45.92813,0.508125,43.511101,54.488441,7.457084,-20.640879,2.119478,44.618906,18.736553,-73.51339,11.989013,2.723735,14.204623,-36.250858,5.241474,53.380636,-15.706111,-16.108949,17.528038,7.154955,-46.019684,-23.762875,-32.524605,40.993362,-19.734493,0.910964,31.023117,-0.901808,-18.525979,20.750744,20.952163,-13.79263,-1.606775,-6.440833,-0.59968,-3.318837,5.946441
-14.396887,-60.723278,23.067063,51.064317,6.752117,34.245823,58.516823,9.974823,-23.662165,6.752117,34.044404,12.391852,-79.757382,10.176242,-6.642252,15.513847,-47.328908,5.241474,52.675669,-11.174182,-20.036622,10.176242,8.967727,-53.5729,-29.704738,-37.157244,40.691234,-18.626688,2.119478,25.081254,-4.225223,-19.734493,16.621652,22.261387,-9.864958,-1.103227,-8.857862,-9.2607,-1.908904,3.83154
-16.612497,-68.880751,26.894026,51.265736,6.953536,36.260014,51.869993,8.464179,-16.612497,9.672694,38.979171,13.499657,-84.390021,7.054246,-14.396887,19.34081,-49.846647,0.910964,43.511101,-8.857862,-21.547265,24.779126,8.665598,-53.371481,-34.639506,-27.186999,42.604715,-0.901808,-0.901808,13.902495,-0.398261,-19.331655,18.031586,25.282673,-11.57702,-6.440833,-10.670634,-0.49897,-0.297551,4.234379
-19.331655,-79.354543,31.828794,52.877088,11.989013,35.252918,51.970703,8.665598,-4.82948,7.154955,37.367819,9.974823,-88.92195,4.637217,-28.294804,18.434424,-45.314717,-2.81529,38.878462,-6.239414,-17.418174,-0.49897,5.140764,-53.774319,-27.589838,-25.374228,45.424582,-10.167086,-0.096132,10.075532,-0.196841,-22.55436,20.549325,22.563516,-12.684825,-4.225223,-7.347219,12.895399,4.435798,4.838636
